Région,Annee,Month,Date,Day,Eolien_sum(MW),Vitesse_vent_mean(m/s),Solaire_sum(MW),Rayonnement_solaire_mean(W/m2),Consommation-sum(MW),TMin (°C),TMax (°C),TMoy (°C)
Normandie,2019,11,27,Wednesday,4564.0,8.905000000000001,39.0,30.982499999999998,28995.0,8.92,11.78,10.35
Normandie,2019,11,28,Thursday,3375.0,8.76875,44.0,38.8675,29390.0,9.02,11.82,10.42
Normandie,2019,11,29,Friday,476.0,8.745,65.0,35.1925,30095.0,6.96,9.88,8.42
Normandie,2019,11,30,Saturday,2155.0,8.64875,52.0,29.46125,29313.0,4.28,7.62,5.95
Normandie,2019,12,1,Sunday,2225.0,7.5962499999999995,55.0,32.20875,29839.0,3.3,5.52,4.41
Normandie,2019,12,2,Monday,691.0,7.49875,124.0,51.91625,33418.0,0.36,8.06,4.21
Normandie,2019,12,3,Tuesday,340.0,7.9275,111.0,56.6825,35667.0,-1.8,5.0,1.6
Normandie,2019,12,4,Wednesday,520.0,8.106250000000001,105.0,58.237500000000004,36414.0,-1.28,4.3,1.51
Normandie,2019,12,5,Thursday,819.0,9.13875,89.0,47.82375,35825.0,-0.98,5.04,2.03
Normandie,2019,12,6,Friday,4605.0,9.41125,16.0,16.24375,33870.0,1.84,10.74,6.29
Normandie,2019,12,7,Saturday,1420.0,10.21875,50.0,40.555,28776.0,7.22,11.3,9.26
Normandie,2019,12,8,Sunday,5324.0,9.86,72.0,28.83375,26915.0,7.88,11.66,9.77
Normandie,2019,12,9,Monday,4738.0,10.224999999999998,71.0,40.412499999999994,31241.0,5.74,10.06,7.9
Normandie,2019,12,10,Tuesday,3845.0,10.25,58.0,22.355000000000004,33690.0,0.4,9.32,4.86
Normandie,2019,12,11,Wednesday,1878.0,10.692499999999999,85.0,43.17375,32413.0,4.48,8.88,6.68
Normandie,2019,12,12,Thursday,3826.0,11.372499999999999,21.0,20.64,33905.0,1.62,9.12,5.37
Normandie,2019,12,13,Friday,5104.0,11.290000000000001,70.0,38.785,31925.0,5.84,11.56,8.7
Normandie,2019,12,14,Saturday,4563.0,11.19875,78.0,37.01499999999999,28618.0,6.3,10.56,8.43
Normandie,2019,12,15,Sunday,3870.0,10.834999999999999,83.0,34.8625,27827.0,5.58,9.5,7.54
Normandie,2019,12,16,Monday,1387.0,10.934999999999999,16.0,20.796249999999997,31548.0,5.62,9.38,7.5
Normandie,2019,12,17,Tuesday,1720.0,11.2425,24.0,27.259999999999998,30972.0,6.58,11.08,8.83
Normandie,2019,12,18,Wednesday,3097.0,11.045,74.0,44.71124999999999,31760.0,3.6,11.64,7.62
Normandie,2019,12,19,Thursday,4814.0,10.7125,36.0,29.59125,29116.0,9.64,14.04,11.84
Normandie,2019,12,20,Friday,4359.0,10.626249999999999,83.0,37.887499999999996,28367.0,7.1,10.66,8.88
Normandie,2019,12,21,Saturday,4451.0,10.34875,61.0,37.26499999999999,27587.0,6.38,10.28,8.33
Normandie,2019,12,22,Sunday,4180.0,9.906250000000002,73.0,34.21625,26713.0,7.04,10.16,8.6
Normandie,2019,12,23,Monday,3858.0,9.53875,83.0,33.00125,28455.0,7.04,11.64,9.34
Normandie,2019,12,24,Tuesday,4691.0,9.50625,83.0,37.277499999999996,26359.0,6.98,12.02,9.5
Normandie,2019,12,25,Wednesday,1348.0,9.312499999999998,135.0,38.45,24462.0,4.06,10.28,7.17
Normandie,2019,12,26,Thursday,3773.0,9.196250000000003,49.0,29.295,28432.0,2.88,11.36,7.12
Normandie,2019,12,27,Friday,1779.0,9.095,26.0,39.39,27555.0,8.44,9.92,9.18
Normandie,2019,12,28,Saturday,409.0,8.46,34.0,39.11125000000001,27525.0,5.1,8.12,6.61
Normandie,2019,12,29,Sunday,1265.0,8.0975,104.0,45.975,29814.0,-0.2,6.28,3.04
Normandie,2019,12,30,Monday,1638.0,7.827500000000001,167.0,51.207499999999996,32627.0,-1.18,9.66,4.24
Normandie,2019,12,31,Tuesday,598.0,7.26125,102.0,34.51875,33332.0,-1.98,4.6,1.31
Nouvelle-Aquitaine,2016,1,1,Friday,1380.0,8.102857142857143,1042.0,67.29285714285713,34162.0,3.32,13.58,8.45
Nouvelle-Aquitaine,2016,1,2,Saturday,2202.0,8.5075,810.0,50.0725,40027.0,7.63,11.82,9.73
Nouvelle-Aquitaine,2016,1,3,Sunday,2421.0,8.775,179.0,13.75,41908.0,5.44,11.67,8.56
Nouvelle-Aquitaine,2016,1,4,Monday,1902.0,8.38,305.0,28.14375,46694.0,7.59,11.39,9.49
Nouvelle-Aquitaine,2016,1,5,Tuesday,1938.0,8.067499999999999,516.0,48.3225,49853.0,5.44,9.13,7.29
Nouvelle-Aquitaine,2016,1,6,Wednesday,1397.0,7.96875,514.0,41.70375,50442.0,5.56,13.61,9.58
Nouvelle-Aquitaine,2016,1,7,Thursday,2330.0,7.9575,429.0,22.446250000000003,47706.0,7.23,15.03,11.13
Nouvelle-Aquitaine,2016,1,8,Friday,384.0,7.856250000000001,387.0,35.2825,46210.0,8.08,14.09,11.08
Nouvelle-Aquitaine,2016,1,9,Saturday,1799.0,7.7975,863.0,57.58,41465.0,8.1,13.92,11.01
Nouvelle-Aquitaine,2016,1,10,Sunday,2507.0,7.95375,239.0,24.483749999999997,42244.0,7.73,11.87,9.8
Nouvelle-Aquitaine,2016,1,11,Monday,3150.0,7.47875,688.0,53.54750000000001,48262.0,7.29,12.11,9.7
Nouvelle-Aquitaine,2016,1,12,Tuesday,2457.0,7.03125,773.0,47.1125,50870.0,5.68,9.31,7.49
Nouvelle-Aquitaine,2016,1,13,Wednesday,956.0,6.254999999999999,999.0,62.964999999999996,53347.0,1.27,10.21,5.74
Nouvelle-Aquitaine,2016,1,14,Thursday,801.0,5.5925,755.0,40.9475,51765.0,5.73,10.92,8.33
Nouvelle-Aquitaine,2016,1,15,Friday,1100.0,5.47625,1274.0,72.00250000000001,55048.0,0.34,7.79,4.07
Nouvelle-Aquitaine,2016,1,16,Saturday,530.0,5.2924999999999995,1580.0,77.7625,53488.0,-1.39,7.98,3.29
Nouvelle-Aquitaine,2016,1,17,Sunday,197.0,5.1537500000000005,1194.0,69.09875,52022.0,-1.67,7.79,3.06
Nouvelle-Aquitaine,2016,1,18,Monday,941.0,5.1725,388.0,37.9675,56061.0,3.3,8.33,5.82
Nouvelle-Aquitaine,2016,1,19,Tuesday,118.0,5.10375,600.0,39.41625,53735.0,5.29,9.46,7.37
Nouvelle-Aquitaine,2016,1,20,Wednesday,287.0,4.3625,1252.0,68.03999999999999,52731.0,2.88,9.99,6.43
Nouvelle-Aquitaine,2016,1,21,Thursday,493.0,4.2775,1469.0,85.11874999999999,55007.0,0.39,9.87,5.13
Nouvelle-Aquitaine,2016,1,22,Friday,1468.0,4.74125,317.0,21.564999999999998,54033.0,2.69,10.9,6.79
Nouvelle-Aquitaine,2016,1,23,Saturday,231.0,4.9725,1012.0,51.7325,45485.0,7.74,13.84,10.79
Nouvelle-Aquitaine,2016,1,24,Sunday,829.0,4.80625,1875.0,95.46375,43236.0,4.94,16.51,10.73
Nouvelle-Aquitaine,2016,1,25,Monday,1717.0,4.2575,1544.0,90.02499999999999,46497.0,6.6,17.39,11.99
Nouvelle-Aquitaine,2016,1,26,Tuesday,795.0,3.8874999999999997,990.0,72.545,46784.0,7.33,14.49,10.91
Nouvelle-Aquitaine,2016,1,27,Wednesday,1293.0,3.4937499999999995,890.0,65.08125,47657.0,6.41,13.62,10.02
Nouvelle-Aquitaine,2016,1,28,Thursday,472.0,4.26,541.0,35.7025,48363.0,6.99,12.62,9.81
Nouvelle-Aquitaine,2016,1,29,Friday,631.0,5.013750000000001,1344.0,80.82374999999999,48718.0,4.78,10.82,7.8
Nouvelle-Aquitaine,2016,1,30,Saturday,2899.0,5.288750000000001,560.0,50.169999999999995,45388.0,4.56,12.58,8.57
Nouvelle-Aquitaine,2016,1,31,Sunday,3090.0,5.53,256.0,17.883750000000003,40731.0,10.44,13.68,12.06
Nouvelle-Aquitaine,2016,2,1,Monday,1325.0,5.3825,667.0,53.41625,44875.0,11.06,13.8,12.43
Nouvelle-Aquitaine,2016,2,2,Tuesday,1263.0,4.97625,455.0,52.38375,45759.0,9.91,12.84,11.38
Nouvelle-Aquitaine,2016,2,3,Wednesday,1252.0,5.695,1582.0,90.17124999999999,47706.0,6.11,10.91,8.51
Nouvelle-Aquitaine,2016,2,4,Thursday,979.0,6.1812499999999995,1328.0,70.2175,51611.0,1.12,11.56,6.34
Nouvelle-Aquitaine,2016,2,5,Friday,487.0,7.4375,2064.0,105.04499999999999,47585.0,4.3,14.94,9.62
Nouvelle-Aquitaine,2016,2,6,Saturday,2651.0,7.99625,2184.0,117.165,43093.0,3.77,16.04,9.91
Nouvelle-Aquitaine,2016,2,7,Sunday,2190.0,8.8,1515.0,88.3025,41634.0,5.41,11.53,8.47
Nouvelle-Aquitaine,2016,2,8,Monday,3561.0,9.272499999999999,945.0,61.045,46291.0,7.6,15.34,11.47
Nouvelle-Aquitaine,2016,2,9,Tuesday,3180.0,8.54875,320.0,34.45625,47711.0,6.87,14.08,10.47
Nouvelle-Aquitaine,2016,2,10,Wednesday,1092.0,7.9425,767.0,59.19125,51654.0,3.88,8.83,6.36
Nouvelle-Aquitaine,2016,2,11,Thursday,344.0,8.385,1125.0,56.73625,51803.0,4.04,10.28,7.16
Nouvelle-Aquitaine,2016,2,12,Friday,2446.0,8.72,937.0,72.5025,49502.0,6.27,13.13,9.7
Nouvelle-Aquitaine,2016,2,13,Saturday,2625.0,8.21875,1073.0,85.0075,43844.0,7.7,14.58,11.14
Nouvelle-Aquitaine,2016,2,14,Sunday,501.0,6.87375,667.0,76.58874999999999,43786.0,5.47,10.09,7.78
Nouvelle-Aquitaine,2016,2,15,Monday,1929.0,5.727499999999999,1334.0,107.79625,53516.0,1.81,7.13,4.47
Nouvelle-Aquitaine,2016,2,16,Tuesday,1089.0,5.243749999999999,2510.0,140.98625,56038.0,-0.88,7.13,3.13
Nouvelle-Aquitaine,2016,2,17,Wednesday,224.0,4.405,2548.0,139.12375,57056.0,-4.46,7.69,1.62
Nouvelle-Aquitaine,2016,2,18,Thursday,949.0,5.013750000000001,1132.0,76.55625,55653.0,1.88,8.16,5.02
Nouvelle-Aquitaine,2016,2,19,Friday,748.0,4.9825,1979.0,118.48249999999999,54648.0,-0.87,10.94,5.04
Nouvelle-Aquitaine,2016,2,20,Saturday,2296.0,4.715000000000001,1324.0,66.0675,47568.0,2.61,13.96,8.28
Nouvelle-Aquitaine,2016,2,21,Sunday,784.0,4.7675,1825.0,97.15625,41074.0,6.18,14.96,10.57
Nouvelle-Aquitaine,2016,2,22,Monday,708.0,5.081250000000001,828.0,91.525,46658.0,5.28,12.63,8.96
Nouvelle-Aquitaine,2016,2,23,Tuesday,1133.0,5.9887500000000005,1020.0,40.5325,46746.0,8.5,12.66,10.58
Nouvelle-Aquitaine,2016,2,24,Wednesday,903.0,5.7124999999999995,1152.0,85.93875000000001,45506.0,7.21,13.84,10.53
Nouvelle-Aquitaine,2016,2,25,Thursday,783.0,5.7925,1116.0,79.00375000000001,47292.0,5.76,10.7,8.23
Nouvelle-Aquitaine,2016,2,26,Friday,573.0,6.152499999999999,2617.0,137.535,49618.0,1.58,11.11,6.34
Nouvelle-Aquitaine,2016,2,27,Saturday,2110.0,6.61625,535.0,53.3825,47443.0,3.58,8.88,6.23
Nouvelle-Aquitaine,2016,2,28,Sunday,2162.0,6.734999999999999,1329.0,107.17750000000001,46474.0,2.92,7.89,5.41
Nouvelle-Aquitaine,2016,2,29,Monday,1603.0,7.375000000000001,2697.0,155.60375000000002,53851.0,1.41,9.43,5.42
Nouvelle-Aquitaine,2016,3,1,Tuesday,1379.0,8.03,1422.0,89.40875,53991.0,0.32,11.68,6.0
Nouvelle-Aquitaine,2016,3,2,Wednesday,2883.0,8.40875,1160.0,74.28,50271.0,7.27,12.11,9.69
Nouvelle-Aquitaine,2016,3,3,Thursday,2103.0,8.59,1299.0,95.9625,51696.0,5.84,11.13,8.49
Nouvelle-Aquitaine,2016,3,4,Friday,1968.0,7.9125,697.0,48.72,49814.0,7.36,13.08,10.22
Nouvelle-Aquitaine,2016,3,5,Saturday,1156.0,7.3475,1435.0,119.2275,47778.0,3.6,8.84,6.22
Nouvelle-Aquitaine,2016,3,6,Sunday,557.0,6.90625,1923.0,148.00875,46763.0,1.12,9.59,5.36
Nouvelle-Aquitaine,2016,3,7,Monday,614.0,6.70875,1231.0,130.09375,51684.0,3.44,9.34,6.39
Nouvelle-Aquitaine,2016,3,8,Tuesday,350.0,5.7225,2372.0,165.185,53474.0,-1.51,10.13,4.31
Nouvelle-Aquitaine,2016,3,9,Wednesday,2404.0,5.47375,1603.0,113.76375,50583.0,4.96,11.11,8.03
Nouvelle-Aquitaine,2016,3,10,Thursday,402.0,4.9437500000000005,1340.0,120.61749999999999,52262.0,3.88,10.41,7.14
Nouvelle-Aquitaine,2016,3,11,Friday,482.0,4.1975,1679.0,141.70875,51156.0,3.82,10.61,7.22
Nouvelle-Aquitaine,2016,3,12,Saturday,630.0,3.9825000000000004,2423.0,161.67124999999996,45885.0,3.24,11.7,7.47
Nouvelle-Aquitaine,2016,3,13,Sunday,1367.0,4.126250000000001,2863.0,188.72249999999997,43932.0,1.27,11.8,6.53
Nouvelle-Aquitaine,2016,3,14,Monday,1276.0,3.8225000000000002,2871.0,179.01874999999998,47734.0,1.93,13.7,7.82
Nouvelle-Aquitaine,2016,3,15,Tuesday,642.0,3.7574999999999994,2710.0,188.02,46360.0,2.21,15.23,8.72
Nouvelle-Aquitaine,2016,3,16,Wednesday,1420.0,3.9237500000000005,1369.0,118.33125,48175.0,4.9,9.81,7.36
Nouvelle-Aquitaine,2016,3,17,Thursday,389.0,3.83,2187.0,169.95499999999998,49527.0,2.38,11.61,6.99
Nouvelle-Aquitaine,2016,3,18,Friday,552.0,3.78,2656.0,185.05750000000003,47599.0,1.38,14.2,7.79
Nouvelle-Aquitaine,2016,3,19,Saturday,1703.0,4.228750000000001,2971.0,169.2,42168.0,4.43,15.76,10.09
Nouvelle-Aquitaine,2016,3,20,Sunday,1311.0,4.1362499999999995,1712.0,141.25625,39375.0,5.86,14.29,10.07
Nouvelle-Aquitaine,2016,3,21,Monday,1986.0,4.285000000000001,2462.0,183.09374999999997,44071.0,3.91,14.4,9.16
Nouvelle-Aquitaine,2016,3,22,Tuesday,2143.0,4.297499999999999,3559.0,219.23125,44971.0,3.61,13.7,8.66
Nouvelle-Aquitaine,2016,3,23,Wednesday,1506.0,4.790000000000001,3354.0,205.20624999999998,45247.0,3.58,14.68,9.13
Nouvelle-Aquitaine,2016,3,24,Thursday,348.0,5.28125,2971.0,169.02125,45117.0,2.52,14.23,8.38
Nouvelle-Aquitaine,2016,3,25,Friday,1024.0,5.69875,970.0,61.3275,45105.0,5.81,12.89,9.35
Nouvelle-Aquitaine,2016,3,26,Saturday,1407.0,5.75875,2558.0,164.3125,37257.0,8.23,21.59,14.91
Nouvelle-Aquitaine,2016,3,27,Sunday,2362.0,5.803750000000001,2755.0,190.2275,36098.0,6.68,15.06,10.87
Nouvelle-Aquitaine,2016,3,28,Monday,3456.0,6.095000000000001,2022.0,150.92249999999999,36420.0,9.14,17.42,13.28
Nouvelle-Aquitaine,2016,3,29,Tuesday,1218.0,6.00375,1698.0,87.04875,42148.0,7.84,17.49,12.67
Nouvelle-Aquitaine,2016,3,30,Wednesday,393.0,5.379999999999999,2819.0,205.0125,39995.0,8.03,21.08,14.56
Nouvelle-Aquitaine,2016,3,31,Thursday,1462.0,5.730000000000001,425.0,59.849999999999994,42676.0,6.82,10.89,8.86
Nouvelle-Aquitaine,2016,4,1,Friday,500.0,5.534999999999999,2808.0,211.58499999999998,44162.0,3.78,13.1,8.44
Nouvelle-Aquitaine,2016,4,2,Saturday,443.0,5.01625,2984.0,195.55,40970.0,1.98,16.9,9.44
Nouvelle-Aquitaine,2016,4,3,Sunday,1247.0,5.175000000000001,2036.0,182.61,35719.0,9.11,20.24,14.68
Nouvelle-Aquitaine,2016,4,4,Monday,559.0,5.27125,1774.0,128.44,40940.0,6.97,16.74,11.86
Nouvelle-Aquitaine,2016,4,5,Tuesday,497.0,5.2275,2230.0,184.60250000000002,41284.0,9.28,15.46,12.37
Nouvelle-Aquitaine,2016,4,6,Wednesday,738.0,5.425000000000001,2369.0,171.63,41505.0,4.36,15.34,9.85
Nouvelle-Aquitaine,2016,4,7,Thursday,571.0,5.75875,1946.0,165.4625,42931.0,6.78,12.5,9.64
Nouvelle-Aquitaine,2016,4,8,Friday,458.0,5.83125,2368.0,205.575,45770.0,3.02,12.0,7.51
Nouvelle-Aquitaine,2016,4,9,Saturday,718.0,5.7924999999999995,1657.0,106.03,42075.0,4.9,12.3,8.6
Nouvelle-Aquitaine,2016,4,10,Sunday,1306.0,5.55125,2972.0,218.58124999999998,37066.0,4.92,21.94,13.43
Nouvelle-Aquitaine,2016,4,11,Monday,502.0,5.3925,2782.0,238.00750000000002,40111.0,8.02,18.43,13.23
Nouvelle-Aquitaine,2016,4,12,Tuesday,762.0,5.1525,2917.0,234.33,39889.0,7.03,19.63,13.33
Nouvelle-Aquitaine,2016,4,13,Wednesday,557.0,4.7925,2886.0,242.72375,39795.0,7.23,17.99,12.61
Nouvelle-Aquitaine,2016,4,14,Thursday,738.0,4.52625,1691.0,156.07625000000004,40566.0,6.19,19.47,12.83
Nouvelle-Aquitaine,2016,4,15,Friday,492.0,3.9975000000000005,1720.0,152.40375,38447.0,9.82,18.11,13.97
Nouvelle-Aquitaine,2016,4,16,Saturday,220.0,3.8975,1336.0,142.3725,35545.0,10.12,17.33,13.73
Nouvelle-Aquitaine,2016,4,17,Sunday,284.0,4.728750000000001,1859.0,181.27249999999998,34459.0,8.6,14.16,11.38
Nouvelle-Aquitaine,2016,4,18,Monday,334.0,4.59,3822.0,269.80249999999995,40819.0,4.17,15.52,9.84
Nouvelle-Aquitaine,2016,4,19,Tuesday,2107.0,4.785,3558.0,279.05,39700.0,4.71,20.18,12.44
Nouvelle-Aquitaine,2016,4,20,Wednesday,1389.0,4.483750000000001,1844.0,176.00875000000002,37090.0,10.28,20.48,15.38
Nouvelle-Aquitaine,2016,4,21,Thursday,339.0,4.203749999999999,1204.0,97.76875,37401.0,11.61,16.18,13.89
Nouvelle-Aquitaine,2016,4,22,Friday,281.0,4.449999999999999,1363.0,158.03625,37904.0,9.43,16.21,12.82
Nouvelle-Aquitaine,2016,4,23,Saturday,712.0,4.66625,1777.0,159.63875000000002,35676.0,10.13,14.98,12.56
Nouvelle-Aquitaine,2016,4,24,Sunday,659.0,4.84375,2672.0,225.63125,36302.0,5.92,13.16,9.54
Nouvelle-Aquitaine,2016,4,25,Monday,704.0,4.414999999999999,2932.0,238.38875000000002,42204.0,3.04,14.68,8.86
Nouvelle-Aquitaine,2016,4,26,Tuesday,803.0,4.52,1962.0,174.655,41699.0,7.51,13.86,10.68
Nouvelle-Aquitaine,2016,4,27,Wednesday,333.0,4.65,3309.0,264.33875000000006,42350.0,4.44,14.13,9.29
Nouvelle-Aquitaine,2016,4,28,Thursday,257.0,4.73125,2542.0,228.91875000000005,42917.0,3.2,13.92,8.56
Nouvelle-Aquitaine,2016,4,29,Friday,413.0,4.6375,3772.0,259.93375000000003,41518.0,2.62,16.03,9.33
Nouvelle-Aquitaine,2016,4,30,Saturday,1065.0,5.387499999999999,2172.0,186.74875,38535.0,6.61,12.54,9.58
Nouvelle-Aquitaine,2016,5,1,Sunday,1077.0,5.374999999999999,3941.0,291.14375,36541.0,2.37,15.37,8.87
Nouvelle-Aquitaine,2016,5,2,Monday,479.0,4.805000000000001,3794.0,277.64875,39479.0,2.38,17.71,10.04
Nouvelle-Aquitaine,2016,5,3,Tuesday,378.0,5.0375000000000005,2797.0,216.19124999999997,38128.0,7.01,17.82,12.42
Nouvelle-Aquitaine,2016,5,4,Wednesday,1397.0,5.802499999999999,4070.0,322.85375,36473.0,5.33,22.51,13.92
Nouvelle-Aquitaine,2016,5,5,Thursday,1112.0,6.183750000000001,3885.0,309.03625,30633.0,7.99,26.99,17.49
Nouvelle-Aquitaine,2016,5,6,Friday,1295.0,6.275,2644.0,211.45250000000001,31149.0,11.74,23.33,17.54
Nouvelle-Aquitaine,2016,5,7,Saturday,882.0,5.857499999999999,2385.0,250.79000000000002,29585.0,12.54,23.37,17.96
Nouvelle-Aquitaine,2016,5,8,Sunday,2063.0,6.0562499999999995,2005.0,210.995,27739.0,13.96,22.12,18.04
Nouvelle-Aquitaine,2016,5,9,Monday,667.0,6.013750000000001,1253.0,170.95625,34243.0,14.22,19.54,16.88
Nouvelle-Aquitaine,2016,5,10,Tuesday,377.0,6.06125,3218.0,262.36625,34618.0,12.16,22.27,17.21
Nouvelle-Aquitaine,2016,5,11,Wednesday,382.0,5.76375,2487.0,181.06750000000002,34100.0,12.27,17.46,14.86
Nouvelle-Aquitaine,2016,5,12,Thursday,503.0,5.25625,2543.0,206.07125000000002,35002.0,8.44,17.18,12.81
Nouvelle-Aquitaine,2016,5,13,Friday,887.0,5.1362499999999995,1595.0,133.50875,35315.0,11.44,16.68,14.06
Nouvelle-Aquitaine,2016,5,14,Saturday,308.0,4.781250000000001,1456.0,196.10500000000002,32174.0,12.5,16.58,14.54
Nouvelle-Aquitaine,2016,5,15,Sunday,270.0,4.345,3854.0,305.37874999999997,30265.0,9.67,18.04,13.86
Nouvelle-Aquitaine,2016,5,16,Monday,164.0,4.35375,2595.0,220.37,31201.0,7.0,18.11,12.56
Nouvelle-Aquitaine,2016,5,17,Tuesday,128.0,4.37875,2689.0,228.58125,34650.0,8.31,19.41,13.86
Nouvelle-Aquitaine,2016,5,18,Wednesday,1289.0,4.62625,2369.0,190.20874999999998,35854.0,7.94,18.21,13.08
Nouvelle-Aquitaine,2016,5,19,Thursday,923.0,5.41875,2452.0,203.77625,35589.0,10.48,17.81,14.14
Nouvelle-Aquitaine,2016,5,20,Friday,347.0,5.616249999999999,2850.0,238.105,34949.0,11.19,22.02,16.61
Nouvelle-Aquitaine,2016,5,21,Saturday,949.0,5.441249999999999,3433.0,282.72125,30073.0,11.38,29.36,20.37
Nouvelle-Aquitaine,2016,5,22,Sunday,1232.0,5.47625,1661.0,127.68,28553.0,11.8,16.17,13.98
Nouvelle-Aquitaine,2016,5,23,Monday,838.0,4.78,3344.0,273.11999999999995,34265.0,8.42,17.9,13.16
Nouvelle-Aquitaine,2016,5,24,Tuesday,821.0,4.0424999999999995,3323.0,255.88,34848.0,6.59,20.74,13.67
Nouvelle-Aquitaine,2016,5,25,Wednesday,560.0,3.9112500000000003,2910.0,261.39625,34452.0,12.01,23.4,17.71
Nouvelle-Aquitaine,2016,5,26,Thursday,118.0,4.021249999999999,2129.0,197.64374999999998,34309.0,12.73,21.71,17.22
Nouvelle-Aquitaine,2016,5,27,Friday,235.0,4.65,3188.0,238.69125,33830.0,13.14,25.06,19.1
Nouvelle-Aquitaine,2016,5,28,Saturday,357.0,5.32,2473.0,248.75125000000003,29789.0,14.73,24.57,19.65
Nouvelle-Aquitaine,2016,5,29,Sunday,786.0,6.166249999999999,2243.0,184.48875,28281.0,13.4,19.12,16.26
Nouvelle-Aquitaine,2016,5,30,Monday,696.0,6.1499999999999995,1577.0,150.91,33998.0,13.08,17.57,15.32
Nouvelle-Aquitaine,2016,5,31,Tuesday,1279.0,5.89375,1960.0,152.45000000000002,34552.0,12.99,18.08,15.53
Nouvelle-Aquitaine,2016,6,1,Wednesday,263.0,4.985,935.0,104.31,35244.0,13.16,17.13,15.14
Nouvelle-Aquitaine,2016,6,2,Thursday,259.0,4.2825,1927.0,152.84875000000002,35355.0,13.7,19.38,16.54
Nouvelle-Aquitaine,2016,6,3,Friday,226.0,3.56875,1895.0,198.6575,34753.0,12.72,20.49,16.61
Nouvelle-Aquitaine,2016,6,4,Saturday,268.0,3.5050000000000003,2252.0,224.745,30759.0,13.32,20.56,16.94
Nouvelle-Aquitaine,2016,6,5,Sunday,167.0,3.4324999999999997,3033.0,258.26625,28144.0,13.79,23.57,18.68
Nouvelle-Aquitaine,2016,6,6,Monday,243.0,3.49875,2830.0,272.09875,33377.0,13.42,25.91,19.67
Nouvelle-Aquitaine,2016,6,7,Tuesday,236.0,4.0625,3132.0,278.5625,33852.0,15.69,25.91,20.8
Nouvelle-Aquitaine,2016,6,8,Wednesday,265.0,4.512499999999999,3768.0,315.69625,33894.0,14.08,27.77,20.92
Nouvelle-Aquitaine,2016,6,9,Thursday,462.0,5.069999999999999,3560.0,310.39125,33636.0,14.8,27.04,20.92
Nouvelle-Aquitaine,2016,6,10,Friday,536.0,5.496250000000001,1204.0,134.05125,33247.0,16.57,20.86,18.71
Nouvelle-Aquitaine,2016,6,11,Saturday,1232.0,5.707499999999999,2683.0,232.59624999999997,28845.0,14.5,20.6,17.55
Nouvelle-Aquitaine,2016,6,12,Sunday,885.0,5.640000000000001,1457.0,122.7825,28012.0,11.37,20.28,15.82
Nouvelle-Aquitaine,2016,6,13,Monday,1248.0,6.1225,1763.0,143.90625000000003,32623.0,15.73,20.28,18.01
Nouvelle-Aquitaine,2016,6,14,Tuesday,1283.0,6.44,2397.0,209.5325,32650.0,13.39,19.72,16.56
Nouvelle-Aquitaine,2016,6,15,Wednesday,603.0,6.085,2640.0,245.64875,33426.0,12.54,20.6,16.57
Nouvelle-Aquitaine,2016,6,16,Thursday,482.0,5.7875000000000005,2378.0,236.7125,33904.0,11.36,18.54,14.95
Nouvelle-Aquitaine,2016,6,17,Friday,742.0,5.720000000000001,2513.0,217.65125000000003,33901.0,11.74,19.52,15.63
Nouvelle-Aquitaine,2016,6,18,Saturday,434.0,4.9875,2834.0,246.53625000000002,30071.0,10.54,19.79,15.17
Nouvelle-Aquitaine,2016,6,19,Sunday,288.0,4.086250000000001,2737.0,237.99125,28193.0,12.01,20.5,16.26
Nouvelle-Aquitaine,2016,6,20,Monday,643.0,4.03625,2898.0,219.48875,32922.0,10.97,22.71,16.84
Nouvelle-Aquitaine,2016,6,21,Tuesday,330.0,3.93375,3406.0,276.44,34255.0,14.49,28.44,21.47
Nouvelle-Aquitaine,2016,6,22,Wednesday,589.0,4.430000000000001,3847.0,319.5174999999999,35291.0,17.71,33.4,25.56
Nouvelle-Aquitaine,2016,6,23,Thursday,639.0,4.2837499999999995,3817.0,327.4875,35272.0,18.54,31.98,25.26
Nouvelle-Aquitaine,2016,6,24,Friday,310.0,3.89,2092.0,209.295,34014.0,18.32,24.39,21.36
Nouvelle-Aquitaine,2016,6,25,Saturday,520.0,3.7437499999999995,2891.0,262.085,29542.0,14.88,22.11,18.49
Nouvelle-Aquitaine,2016,6,26,Sunday,372.0,3.7249999999999996,3139.0,280.8575,28016.0,11.52,22.22,16.87
Nouvelle-Aquitaine,2016,6,27,Monday,373.0,3.3600000000000003,2823.0,245.96125,33264.0,11.48,21.92,16.7
Nouvelle-Aquitaine,2016,6,28,Tuesday,473.0,3.3512500000000003,3334.0,254.18874999999997,33832.0,13.44,24.69,19.07
Nouvelle-Aquitaine,2016,6,29,Wednesday,474.0,3.2350000000000003,1796.0,220.9,33864.0,14.63,22.27,18.45
Nouvelle-Aquitaine,2016,6,30,Thursday,714.0,3.51625,2897.0,250.265,34731.0,14.58,24.06,19.32
Nouvelle-Aquitaine,2016,7,1,Friday,782.0,3.66125,2202.0,232.74375,34083.0,15.08,23.29,19.18
Nouvelle-Aquitaine,2016,7,2,Saturday,666.0,3.76625,2529.0,208.56125000000003,30716.0,15.28,21.48,18.38
Nouvelle-Aquitaine,2016,7,3,Sunday,504.0,3.54375,2973.0,253.03874999999996,29180.0,10.74,23.04,16.89
